name,n_gih,actual_gih_wr,predicted_gih_wr,residual
Vampire Soulcaller,63963.0,0.5383893813610994,0.5516800872565327,-0.013290705895433352
Gutless Plunderer,66621.0,0.539139310427643,0.5529414316106043,-0.013802121182961313
Needletooth Pack,23640.0,0.5324873096446701,0.5466977520728215,-0.014210442428151393
Tolarian Terror,68338.0,0.5256519066990547,0.5400189984432309,-0.014367091744176164
Vengeful Bloodwitch,34105.0,0.5372819234716317,0.5525827696334153,-0.015300846161783621
Cephalid Inkmage,22595.0,0.5357822527107767,0.5511241927043268,-0.015341939993550047
Marauding Blight-Priest,36154.0,0.5197765115893124,0.5368469731233384,-0.017070461534026027
Swiftblade Vindicator,7355.0,0.529299796057104,0.5465918129858105,-0.017292016928706522
Elementalist Adept,55242.0,0.5264834727200318,0.5445389719889162,-0.01805549926888439
Axgard Cavalry,40316.0,0.5167923405099712,0.535285001542521,-0.018492661032549762
Genesis Wave,2241.0,0.5024542614904061,0.5210158204897873,-0.018561558999381278
Fiendish Panda,33729.0,0.5486080227697234,0.5672064984218125,-0.018598475652089053
Billowing Shriekmass,27744.0,0.5354671280276817,0.554240987951387,-0.018773859923705283
Adventuring Gear,2096.0,0.47185114503816794,0.49217016088407955,-0.020319015845911614
Firespitter Whelp,17998.0,0.5171685742860318,0.5374991751306938,-0.020330600844661983
