name,n_gih,actual_gih_wr,predicted_gih_wr,residual
"Michelangelo, Mutant BFF",9654,0.591,0.595895335789937,-0.004895335789937061
"Mikey & Leo, Chaos & Order",3324,0.58,0.5849480648970726,-0.004948064897072668
"General Traag, Heart of Stone",8456,0.579,0.5840112954955107,-0.005011295495510715
"Mona Lisa, Science Geek",9129,0.561,0.5663000582614626,-0.005300058261462515
Slithering Cryptid,19033,0.56,0.565342579237137,-0.005342579237136991
Krang & Shredder,4536,0.5760000000000001,0.5816750815780629,-0.005675081578062846
"Karai, Future of the Foot",9391,0.568,0.5751249461164507,-0.007124946116450759
Cool but Rude,1604,0.541,0.5483892192757382,-0.0073892192757382125
Shredder's Revenge,8962,0.5479999999999999,0.5555582964345163,-0.007558296434516332
Groundchuck & Dirtbag,3349,0.5820000000000001,0.5897927528376586,-0.0077927528376585675
Action News Crew,17068,0.551,0.5597184003732643,-0.008718400373264212
Mutant Town Musicians,4712,0.527,0.5358212369201978,-0.008821236920197761
"Krang, Master Mind",4081,0.596,0.6049251914750482,-0.008925191475048222
Jennika's Technique,1306,0.539,0.548249891778288,-0.009249891778287944
"Zog, Triceraton Castaway",5152,0.532,0.5413100948683494,-0.009310094868349328
"Donatello, Mutant Mechanic",2160,0.608,0.6173310724557274,-0.009331072455727396
"Donatello, Gadget Master",3810,0.5870000000000001,0.5966624913407051,-0.00966249134070507
East Wind Avatar,9465,0.545,0.5556632927843328,-0.010663292784332756
Tunnel Rats,12471,0.542,0.5531901631965539,-0.01119016319655386
"Tokka & Rahzar, Terrible Twos",2001,0.5579999999999999,0.569265593616816,-0.011265593616816005
Cowabunga!,5723,0.537,0.5483627166379552,-0.011362716637955184
Make Your Move,13116,0.556,0.5677483496317314,-0.011748349631731325
"Ray Fillet, Man Ray",9696,0.586,0.598223310527325,-0.01222331052732506
The Neutrinos,5919,0.552,0.5653807721837422,-0.013380772183742118
"Pizza Face, Gastromancer",9837,0.579,0.5931779517437699,-0.014177951743769901
"Krang, Utrom Warlord",1580,0.5529999999999999,0.5672649800706103,-0.014264980070610389
Utrom Scientists,14360,0.547,0.5615989479664201,-0.014598947966420028
Featherbrained Filcher,7547,0.564,0.5788345786998212,-0.0148345786998213
"Raphael, Most Attitude",4300,0.531,0.5462519435408361,-0.015251943540836033
"Old Hob, Alleycat Blues",4772,0.5429999999999999,0.5582523243331566,-0.015252324333156708
Insectoid Exterminator,7239,0.524,0.5396611828913251,-0.01566118289132512
Bot Bashing Time,14552,0.542,0.5577310413081978,-0.015731041308197802
Null Group Biological Assets,5907,0.546,0.5617503229563784,-0.01575032295637835
Pain 101,7026,0.525,0.5408224601930216,-0.01582246019302158
"Slash, Reptile Rampager",3027,0.578,0.5940250858028047,-0.016025085802804706
"Donatello, Way with Machines",10007,0.568,0.5840910098459358,-0.01609100984593581
Leonardo's Technique,1999,0.539,0.5566404286853013,-0.017640428685301246
Mouser Attack!,2966,0.517,0.534964497584711,-0.01796449758471097
Crustacean Commando,7814,0.518,0.5362357782222829,-0.01823577822228284
EPF Point Squad,10840,0.529,0.547666476652949,-0.01866647665294896
Skateboard,2446,0.523,0.5421197237386289,-0.019119723738628913
"Madame Null, Power Broker",3705,0.578,0.59857602171683,-0.02057602171683004
Leader's Talent,3058,0.5479999999999999,0.5686800029764842,-0.020680002976484313
Go Ninja Go,4600,0.542,0.5634123374571347,-0.021412337457134667
Fugitive Droid,8003,0.5579999999999999,0.5798178021557585,-0.02181780215575857
"Raphael, Ninja Destroyer",988,0.5379999999999999,0.5599565087911769,-0.021956508791176943
Donatello's Technique,4730,0.524,0.5459695830369556,-0.02196958303695562
Ice Cream Kitty,18699,0.5489999999999999,0.5710387377622833,-0.022038737762283378
Paramecia Coloniex,5230,0.539,0.5629771776772637,-0.023977177677263706
"Wingnut, Bat on the Belfry",4997,0.54,0.564554878845033,-0.024554878845032935
Rock Soldiers,4687,0.526,0.5517919871840061,-0.025791987184006104
Punk Frogs,3450,0.502,0.528208813525128,-0.02620881352512805
"Don & Raph, Hard Science",2325,0.536,0.562422730343374,-0.026422730343373946
